Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
16-041554,2016-08,01/01/2010 00:01,Y, , ,1, , 21000,6,RAPE -- FORCIBLE,900,ELIAS AVE,74, , ,900,ELIAS,0,0
16-043746,2016-08,01/01/2013 12:00,Y, , ,1, ,115400,6,STLG BY DECEIT/IDENTITY THEFT REPORT,4426,CLARENCE AVE,68, , ,4426,CLARENCE,897567.9,1035633
16-038206,2016-08,01/01/2014 10:49,Y, , ,1, ,115400,3,STLG BY DECEIT/IDENTITY THEFT REPORT,3539,UTAH ST,25, , ,3539,UTAH,893827.6,1006508
16-039905,2016-08,01/01/2015 12:00,Y, , ,1, ,115400,6,STLG BY DECEIT/IDENTITY THEFT REPORT,4846,KOSSUTH AVE,69, , ,4846,KOSSUTH,893101.2,1035827
16-040173,2016-08,01/01/2016 00:01,Y, , ,1, , 91123,1,SIMPLE ASSAULT-CHILD/NO INJURY,5433,NAGEL AVE,6, , ,5433,NAGEL,879160.5,997256.2
16-043936,2016-08,01/01/2016 11:00,Y, , ,1, ,121000,3,EMBEZZLEMENT-VALUE OVER $150,3547,S JEFFERSON AVE,19,ST. ALEXIUS BROTHERS,NA,3547,JEFFERSON,898367.8,1003871
16-043908,2016-08,01/01/2016 12:00,Y, , ,1, , 69702,6,LARCENY-ALL OTHER UNDER $500,4235,N NEWSTEAD AVE,69, , ,4235,NEWSTEAD,896662.3,1035172
16-000464,2016-08,01/03/2016 21:45, , , ,-1, , 32111,3,ROBBERY-RESIDENCE/FIREARM USED/SUCCESSFUL,3226,UTAH,30, , ,3226,UTAH,0,0
16-041857,2016-08,01/07/2015 08:22,Y, , ,1, ,115400,2,STLG BY DECEIT/IDENTITY THEFT REPORT,4027,UTAH ST,15, , ,4027,UTAH,890439.9,1006868
16-042725,2016-08,01/12/2016 09:00,Y, , ,1, ,115400,0,STLG BY DECEIT/IDENTITY THEFT REPORT,7719,BROCTON CT,0, , ,919,JEFFERSON,870460.8,1045149
16-001854,2016-08,01/12/2016 09:40, , , ,1, , 41011,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,2714,THOMAS,59,JVL, , , ,0,0
16-001854,2016-08,01/12/2016 09:40, , , ,-1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2714,THOMAS,59,JVL, , , ,0,0
16-002445,2016-08,01/15/2016 10:00, , , ,-1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3215,NATURAL BRIDGE,67, , ,3215,NATURAL BRIDGE,0,0
16-041345,2016-08,01/15/2016 20:03,Y, , ,1, ,263299,6,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,0,RIVERVIEW BLVD / SWITZER AVE,74, , , , ,893870.3,1049113
16-002853,2016-08,01/18/2016 08:37, , , ,1, , 41011,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3200,MARTIN LUTHER KING,59, , , , ,0,0
16-041692,2016-08,01/19/2014 00:01,Y, , ,1, ,179210,6,SEX OFFNS-CHILD MOLESTATION-FIRST DEGREE,4600,LABADIE AVE,56, ,LIVING ROOM,1000,19TH,0,0
16-004678,2016-08,01/29/2016 12:39,Y, , ,1, ,182999,4,DRUGS-POSSESSION/OTHR UNSPEC DRUG,1222,SPRUCE ST,35, , ,1222,SPRUCE,906084.9,1016333
